abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
6.893333,-8.239319,-5.038942,57.651018,58.454402,-0.095233,0.186703,11.796038,67.225447,992.612588,8.291583,16.691024,426.277462,426.684678,0.020373,-0.134746,9.177109,-73.921010,1360.919972
6.893750,-8.319925,-4.918796,58.124406,58.922511,-0.101812,0.197453,11.799488,67.227494,992.636730,8.411448,17.092613,427.845036,428.268940,0.020900,-0.132760,9.173607,-73.928076,1361.098121
6.894167,-8.158967,-4.757202,57.492408,58.262996,-0.097310,0.199462,11.802899,67.229481,992.660773,8.491526,16.691024,427.689670,428.099463,0.020975,-0.133404,9.170077,-73.935069,1361.276336
6.894583,-8.159031,-4.676595,58.126367,58.882212,-0.095101,0.189607,11.806298,67.231449,992.684740,8.451487,16.851600,427.692951,428.108239,0.020515,-0.133682,9.166555,-73.942091,1361.454508
6.895000,-8.158967,-4.878239,55.124004,55.937660,-0.099682,0.203130,11.809692,67.233460,992.707950,8.411448,17.012430,427.217423,427.638752,0.020468,-0.133201,9.163051,-73.949168,1361.632593
6.895417,-8.078552,-4.757584,55.601310,56.386198,-0.098300,0.196303,11.813069,67.235434,992.731084,8.371535,17.012389,427.853500,428.273419,0.019975,-0.133781,9.159565,-73.956240,1361.810788
6.895833,-8.158777,-4.516147,55.600821,56.377411,-0.097041,0.204026,11.816446,67.237329,992.754207,8.291520,16.771418,427.378822,427.788133,0.020394,-0.133770,9.156096,-73.963273,1361.988917
6.896250,-7.917722,-4.475971,54.966371,55.713792,-0.092344,0.192253,11.819748,67.239200,992.777044,8.411637,17.173049,427.688375,428.115657,0.020522,-0.132688,9.152589,-73.970386,1362.167154
6.896667,-7.716938,-4.516019,53.388581,54.132117,-0.098999,0.202124,11.822980,67.241082,992.799486,8.571603,16.972276,428.478509,428.900179,0.020230,-0.132553,9.149040,-73.977469,1362.345566
6.897083,-7.757082,-4.556450,54.653069,55.388550,-0.094238,0.191413,11.826227,67.242966,992.822050,8.411574,16.932206,427.534511,427.952348,0.020294,-0.133098,9.145526,-73.984544,1362.523803
6.897500,-7.998264,-4.395110,52.914703,53.695950,-0.098983,0.204858,11.829523,67.244792,992.844230,8.371472,17.173261,428.001705,428.427896,0.020817,-0.132081,9.142033,-73.991683,1362.702160
6.897917,-7.716874,-4.154055,53.073807,53.792521,-0.098341,0.207129,11.832735,67.246565,992.866300,8.411574,17.173303,428.794256,429.220445,0.020390,-0.132993,9.138522,-73.998824,1362.880737
6.898333,-7.395467,-4.516147,52.598952,53.307957,-0.093859,0.193584,11.835842,67.248421,992.888205,8.531627,16.972403,428.323158,428.744188,0.020319,-0.133245,9.134970,-74.005919,1363.059401
6.898750,-7.435675,-4.516274,51.967441,52.690615,-0.098793,0.202327,11.838937,67.250275,992.909946,8.611516,17.092782,430.684102,431.109170,0.020887,-0.132663,9.131402,-74.013029,1363.238612
6.899167,-7.435484,-4.114006,52.597971,53.279996,-0.100134,0.203712,11.842052,67.252023,992.931894,8.411511,17.052755,429.579515,430.000127,0.020581,-0.132098,9.127877,-74.020149,1363.417681
6.899583,-7.676476,-4.193976,53.702374,54.410134,-0.091049,0.198554,11.845203,67.253745,992.954051,8.491588,17.213374,429.581626,430.010210,0.021187,-0.133399,9.124334,-74.027315,1363.596684
6.900000,-7.234573,-3.912745,51.649728,52.300507,-0.091894,0.196525,11.848271,67.255392,992.975704,8.651680,17.293640,429.740905,430.175740,0.020773,-0.133234,9.120740,-74.034518,1363.775786
6.900417,-7.555917,-3.873078,51.492586,52.187920,-0.089919,0.198152,11.851380,67.257017,992.997071,8.651680,17.334007,430.524684,430.960350,0.021119,-0.132358,9.117149,-74.041735,1363.955030
6.900833,-7.314988,-3.993224,50.069976,50.758816,-0.094704,0.196187,11.854433,67.258661,993.018065,8.451612,17.293767,429.268344,429.699680,0.020588,-0.132996,9.113586,-74.048958,1364.134099
6.901250,-7.154095,-3.832520,50.544343,51.191795,-0.098587,0.210591,11.857439,67.260281,993.039092,8.851749,17.494795,430.998223,431.443959,0.020842,-0.132359,9.109939,-74.056216,1364.313474
6.901667,-7.354942,-3.993224,50.544343,51.232525,-0.089200,0.212919,11.860479,67.261917,993.060130,8.651555,17.253613,429.738933,430.172160,0.020928,-0.132972,9.106312,-74.063430,1364.492707
6.902083,-7.194048,-3.752551,50.226138,50.877312,-0.095200,0.200830,11.863479,67.263488,993.081058,8.771671,17.374120,430.999055,431.438278,0.020543,-0.132090,9.102682,-74.070686,1364.672257
6.902500,-7.073616,-3.631514,49.911853,50.541241,-0.098582,0.201976,11.866432,67.265021,993.101855,8.531376,17.735639,431.784946,432.233244,0.021222,-0.132025,9.099103,-74.078023,1364.852091
6.902917,-7.033408,-3.792599,49.596100,50.235703,-0.099249,0.201202,11.869352,67.266559,993.122509,8.651492,17.333922,431.474874,431.909574,0.020305,-0.132580,9.095509,-74.085279,1365.031850
6.903333,-6.832624,-3.349774,49.122223,49.708134,-0.094338,0.194785,11.872224,67.267992,993.143031,8.611642,17.414359,430.838975,431.276759,0.020801,-0.131760,9.091918,-74.092544,1365.211498
6.903750,-6.993200,-3.430125,49.438958,50.048788,-0.102953,0.193645,11.875115,67.269401,993.163609,8.611768,17.615259,432.102487,432.547129,0.020738,-0.132168,9.088327,-74.099864,1365.391376
6.904167,-6.832434,-3.229246,49.439447,50.013689,-0.097767,0.204595,11.877959,67.270783,993.184088,8.651492,17.534780,431.003307,431.446598,0.020402,-0.132878,9.084730,-74.107181,1365.571092
6.904583,-6.631586,-3.551162,47.703045,48.292537,-0.096672,0.204272,11.880745,67.272229,993.204085,8.571729,17.615301,431.786238,432.230412,0.020300,-0.131497,9.081145,-74.114526,1365.750981
6.905000,-6.751891,-3.390331,47.702064,48.296680,-0.095155,0.206414,11.883533,67.273622,993.223994,8.691468,17.775962,432.260625,432.713271,0.020491,-0.132012,9.077521,-74.121902,1365.931057
6.905417,-6.510963,-2.947378,48.175941,48.703193,-0.095166,0.202761,11.886257,67.274873,993.243924,8.851686,17.494795,432.263398,432.707829,0.020164,-0.132234,9.073869,-74.129231,1366.111232
6.905833,-6.430548,-2.826978,46.597170,47.123667,-0.092781,0.202366,11.888945,67.276079,993.263471,8.491526,17.776174,433.208244,433.655948,0.020619,-0.132238,9.070292,-74.136610,1366.291615
6.906250,-6.470755,-3.108591,46.912923,47.458997,-0.090703,0.206024,11.891635,67.277351,993.282964,8.691468,17.655456,432.421199,432.868745,0.020557,-0.132589,9.066673,-74.143991,1366.471889
6.906667,-6.430548,-3.068415,46.438556,46.981982,-0.089529,0.204508,11.894290,67.278624,993.302346,8.851623,17.896469,433.045068,433.505093,0.020814,-0.131155,9.063004,-74.151426,1366.652227
6.907083,-6.028599,-2.948015,46.438557,46.920938,-0.091410,0.206757,11.896846,67.279844,993.321641,8.731632,17.816201,432.262582,432.717689,0.020178,-0.132019,9.059349,-74.158852,1366.832522
6.907500,-6.269464,-2.706323,45.649417,46.157336,-0.097801,0.211280,11.899419,67.280989,993.340738,8.851560,17.776089,434.153883,434.607792,0.020379,-0.131951,9.055678,-74.166264,1367.013233
6.907917,-5.948311,-2.706450,45.966151,46.428378,-0.090277,0.209805,11.901934,67.282116,993.359890,8.731632,17.816244,433.366692,433.820642,0.020352,-0.132069,9.052012,-74.173688,1367.193923
6.908333,-6.149158,-2.706450,46.279454,46.764569,-0.093728,0.196456,11.904443,67.283225,993.379031,9.011652,17.856272,434.313131,434.773449,0.020276,-0.132294,9.048288,-74.181142,1367.374854
6.908750,-5.586378,-2.424837,44.544031,44.958404,-0.097300,0.212463,11.906824,67.284252,993.397810,8.851623,18.097370,434.787196,435.253687,0.020954,-0.133070,9.044591,-74.188663,1367.555917
6.909167,-5.787353,-2.384534,45.966640,46.390855,-0.090452,0.202226,11.909196,67.285242,993.416832,8.811584,18.057342,433.837636,434.302666,0.020703,-0.132081,9.040922,-74.196181,1367.736792
6.909583,-5.425865,-2.303800,45.492274,45.872590,-0.094002,0.212751,11.911502,67.286202,993.435798,8.731884,17.936751,434.471925,434.929680,0.020071,-0.132131,9.037273,-74.203663,1367.917832
6.910000,-5.706874,-2.223958,45.175539,45.588855,-0.094331,0.206812,11.913838,67.287143,993.454610,8.811773,17.936793,435.250653,435.709200,0.021012,-0.130504,9.033602,-74.211145,1368.099056
6.910417,-5.385341,-2.344231,44.703133,45.087331,-0.090516,0.215304,11.916093,67.288089,993.473225,8.891662,18.057426,434.153721,434.620048,0.020372,-0.131734,9.029899,-74.218655,1368.280118
6.910833,-5.224446,-2.022951,44.071626,44.426291,-0.090491,0.210483,11.918278,67.288957,993.491501,8.931637,17.977117,435.415301,435.877776,0.020912,-0.132108,9.026175,-74.226165,1368.461398
6.911250,-5.184556,-2.062745,42.176609,42.544105,-0.089885,0.214737,11.920433,67.289794,993.509315,9.011589,18.177975,434.627769,435.101075,0.020410,-0.131987,9.022412,-74.233723,1368.642515
6.911667,-5.063997,-1.781642,43.755382,44.083463,-0.094358,0.201623,11.922537,67.290559,993.527393,9.211594,18.137736,434.158790,434.635118,0.020179,-0.132760,9.018621,-74.241286,1368.823568
6.912083,-4.862959,-1.822072,43.121913,43.433486,-0.077534,0.204586,11.924597,67.291310,993.545372,8.731758,18.177975,435.889656,436.355904,0.020687,-0.132366,9.014930,-74.248854,1369.005046
6.912500,-5.144095,-1.740829,42.648525,42.992894,-0.085054,0.213254,11.926709,67.292041,993.563175,9.011715,18.137693,435.576690,436.047291,0.020515,-0.132711,9.011203,-74.256420,1369.186569
6.912917,-4.983391,-1.741593,42.648525,42.973993,-0.085250,0.213255,11.928780,67.292775,993.580901,8.891536,18.218214,435.729753,436.201077,0.020295,-0.131282,9.007506,-74.264008,1369.368080
6.913333,-4.742272,-1.862121,42.016526,42.324285,-0.085253,0.216607,11.930756,67.293523,993.598496,8.651555,18.258284,435.258964,435.727644,0.020879,-0.132566,9.003863,-74.271616,1369.549448
6.913750,-4.501090,-1.580380,42.649015,42.914985,-0.087377,0.197512,11.932648,67.294181,993.616211,8.971739,18.298396,434.938965,435.416153,0.020856,-0.131400,9.000163,-74.279246,1369.730794
6.914167,-4.501281,-1.298640,42.489424,42.746920,-0.083815,0.209604,11.934515,67.294731,993.633894,8.731570,18.419030,436.363719,436.839555,0.020434,-0.132129,8.996481,-74.286926,1369.912655
6.914583,-4.380658,-1.138064,42.017017,42.260089,-0.082526,0.197289,11.936341,67.295219,993.651477,9.131580,18.619888,438.412949,438.903178,0.019462,-0.131160,8.992723,-74.294656,1370.095032
6.915000,-4.260098,-1.178112,42.649995,42.878415,-0.076789,0.199580,11.938127,67.295687,993.669084,8.851434,18.419030,436.203486,436.681909,0.020958,-0.132051,8.989013,-74.302342,1370.276959
6.915417,-4.300243,-0.896372,40.911633,41.146777,-0.088918,0.211777,11.939908,67.296080,993.686262,8.891599,18.378918,436.523121,437.000321,0.020334,-0.132705,8.985308,-74.310011,1370.458887
6.915833,-4.179683,-0.896499,41.066813,41.288698,-0.086319,0.217699,11.941655,67.296454,993.703373,8.931575,18.499340,437.463083,437.945142,0.020283,-0.130926,8.981584,-74.317708,1370.641163
6.916250,-4.139539,-0.896627,41.226407,41.443411,-0.083627,0.220871,11.943388,67.296813,993.720529,9.011652,18.459228,438.409215,438.890183,0.020682,-0.131394,8.977837,-74.325405,1370.823648
6.916667,-4.219573,-0.694984,41.069265,41.291310,-0.089495,0.220130,11.945113,67.297117,993.737520,8.971613,18.499255,436.677364,437.161106,0.020694,-0.132044,8.974105,-74.333121,1371.005794
6.917083,-3.818005,-0.695493,39.173759,39.365521,-0.087572,0.213838,11.946731,67.297407,993.754084,8.851623,18.660043,437.785523,438.272419,0.019822,-0.132111,8.970405,-74.340877,1371.188171
6.917500,-3.817942,-0.695366,40.754001,40.938353,-0.077669,0.205529,11.948325,67.297694,993.770845,8.891599,18.539663,438.413612,438.895517,0.019640,-0.131403,8.966709,-74.348601,1371.370767
6.917917,-3.858022,-0.655317,39.172779,39.367758,-0.085837,0.222249,11.949941,67.297958,993.787343,8.811395,18.419115,437.941368,438.417092,0.020501,-0.132412,8.963026,-74.356296,1371.553286
6.918333,-4.018599,-0.494232,40.120531,40.324315,-0.080295,0.216782,11.951568,67.298178,993.803873,8.891599,18.579733,438.099492,438.583437,0.020105,-0.132008,8.959330,-74.364040,1371.735861
6.918750,-3.496344,-0.534662,38.384619,38.547234,-0.083766,0.222319,11.953069,67.298390,993.820042,8.851560,18.780591,438.730862,439.221846,0.020079,-0.132095,8.955622,-74.371829,1371.918523
6.919167,-3.616777,-0.414262,39.175229,39.344012,-0.084448,0.210627,11.954568,67.298554,993.836311,9.091730,18.459312,437.310352,437.794186,0.020345,-0.132103,8.951851,-74.379579,1372.100932
6.919583,-3.616777,-0.172570,39.175229,39.342209,-0.079378,0.218756,11.956066,67.298646,993.852524,9.091604,18.981534,438.724822,439.229354,0.019903,-0.130610,8.948076,-74.387449,1372.283516
6.920000,-3.496344,-0.212746,37.595968,37.758793,-0.077585,0.225047,11.957526,67.298729,993.868320,8.891662,18.941337,436.995552,437.496227,0.020385,-0.132505,8.944369,-74.395324,1372.465794
6.920417,-3.415929,-0.172443,37.908290,38.062275,-0.085800,0.220245,11.958947,67.298784,993.884160,8.731506,18.660213,438.097705,438.581853,0.020577,-0.132018,8.940694,-74.403116,1372.648226
6.920833,-3.295243,0.109043,38.857515,38.997140,-0.083868,0.217332,11.960325,67.298749,993.900153,9.091730,18.619972,437.625938,438.116222,0.020633,-0.132531,8.936942,-74.410869,1372.830690
6.921250,-3.255098,0.229570,36.964458,37.108213,-0.081041,0.225285,11.961676,67.298665,993.915774,8.931449,18.499594,438.889957,439.370459,0.020288,-0.132642,8.933202,-74.418605,1373.013484
6.921667,-3.134539,0.189522,38.227966,38.356728,-0.076787,0.212107,11.962999,67.298569,993.931538,9.051754,18.780761,439.044507,439.539225,0.020191,-0.131750,8.929430,-74.426419,1373.196419
6.922083,-3.254908,0.390401,37.122090,37.266558,-0.090518,0.219663,11.964344,67.298429,993.947082,9.171619,18.901225,439.198380,439.700570,0.020697,-0.131342,8.925620,-74.434303,1373.379408
6.922500,-3.214700,0.269746,37.121601,37.261512,-0.081644,0.219811,11.965669,67.298297,993.962549,9.131643,19.142238,439.198378,439.710163,0.020101,-0.130867,8.921831,-74.442229,1373.562462
6.922917,-2.973709,0.431086,37.121601,37.243013,-0.078414,0.225530,11.966928,67.298117,993.977874,8.851497,18.660254,439.983127,440.467600,0.020023,-0.129701,8.918113,-74.450051,1373.745712
6.923333,-3.013916,0.592045,35.067972,35.202228,-0.080106,0.233765,11.968164,67.297887,993.992650,9.011652,18.861113,439.673712,440.170336,0.020169,-0.131570,8.914363,-74.457888,1373.928898
6.923750,-2.772734,0.511183,35.384707,35.496857,-0.079729,0.216175,11.969342,67.297638,994.007350,9.091793,18.740522,439.199196,439.692849,0.020707,-0.131573,8.910575,-74.465699,1374.111953
6.924167,-2.853213,0.953627,35.067482,35.196286,-0.082225,0.220631,11.970508,67.297280,994.022082,9.171682,18.660213,439.517721,440.009262,0.019780,-0.131469,8.906754,-74.473502,1374.295194
6.924583,-2.611967,0.833227,36.489603,36.592455,-0.076645,0.219768,11.971622,67.296930,994.037056,9.251759,18.981662,441.411132,441.915926,0.019534,-0.131447,8.902913,-74.481403,1374.478809
6.925000,-2.732400,0.752748,34.594096,34.710000,-0.082566,0.215963,11.972749,67.296586,994.051591,9.131706,19.182647,438.889804,439.403712,0.020414,-0.132725,8.899074,-74.489370,1374.661931
6.925417,-2.692002,1.115095,34.437443,34.560495,-0.082047,0.224418,11.973857,67.296166,994.066016,9.491677,19.021901,439.984277,440.497546,0.020848,-0.130997,8.895181,-74.497313,1374.845193
6.925833,-2.451137,0.833227,35.385686,35.480264,-0.074575,0.212558,11.974892,67.295777,994.080705,8.971613,19.102041,440.145658,440.651311,0.020224,-0.131086,8.891415,-74.505264,1375.028554
6.926250,-2.410802,1.154761,35.540379,35.640763,-0.073389,0.225153,11.975883,67.295321,994.095492,8.851560,19.062013,439.829595,440.331447,0.020102,-0.130674,8.887699,-74.513212,1375.211882
6.926667,-2.169810,1.114713,35.382256,35.466248,-0.078758,0.227792,11.976817,67.294831,994.110180,9.131643,19.102294,440.464371,440.972954,0.020188,-0.131745,8.883916,-74.521168,1375.395354
6.927083,-2.370595,1.436629,34.437444,34.548823,-0.078675,0.217505,11.977769,67.294266,994.124572,9.091541,19.102210,440.308850,440.816780,0.019825,-0.131916,8.880111,-74.529116,1375.578881
6.927500,-2.049124,1.275925,34.119239,34.204523,-0.085738,0.229510,11.978650,67.293704,994.138822,9.291609,18.941591,441.093599,441.597873,0.019841,-0.131039,8.876256,-74.537045,1375.762528
6.927917,-2.129412,1.557156,34.277361,34.378724,-0.074583,0.229609,11.979527,67.293080,994.153060,9.251696,19.303195,439.834486,440.355063,0.019452,-0.131204,8.872396,-74.545077,1375.946011
6.928333,-2.048934,1.476677,33.803975,33.898192,-0.080651,0.228057,11.980405,67.292451,994.167134,9.291672,19.503927,441.719085,442.247090,0.019812,-0.129673,8.868538,-74.553203,1376.129876
6.928750,-2.330260,1.597842,33.172956,33.293066,-0.073733,0.215528,11.981337,67.291796,994.181033,9.131643,19.704954,440.937925,441.472452,0.019641,-0.131301,8.864720,-74.561380,1376.313752
6.929167,-2.048870,1.557284,33.646343,33.744621,-0.076097,0.224062,11.982211,67.291122,994.194932,9.171556,19.423617,442.355679,442.876892,0.019943,-0.130978,8.860898,-74.569482,1376.497881
6.929583,-2.048934,1.879200,32.382346,32.501475,-0.068839,0.242503,11.983047,67.290353,994.208633,9.211658,19.262999,441.094415,441.610916,0.019700,-0.131077,8.857054,-74.577539,1376.681835
6.930000,-1.807878,1.999727,34.120710,34.227038,-0.074427,0.212173,11.983818,67.289548,994.222674,9.331774,19.544166,442.197686,442.727738,0.020159,-0.131410,8.853188,-74.585660,1376.865941
6.930417,-1.807878,1.718242,33.330098,33.423289,-0.069237,0.225916,11.984562,67.288790,994.236573,9.131643,19.504011,441.250098,441.775330,0.019476,-0.130187,8.849375,-74.593789,1377.049949
6.930833,-1.687256,2.040285,32.698101,32.805112,-0.076845,0.223026,11.985279,67.287956,994.250175,9.051754,19.504223,442.511369,443.033476,0.019875,-0.130320,8.845587,-74.601925,1377.234252
6.931250,-1.767607,2.120382,31.751328,31.871104,-0.081096,0.233032,11.985985,67.287048,994.263460,9.211532,19.624687,442.668144,443.198675,0.019929,-0.130656,8.841779,-74.610088,1377.418741
6.931667,-1.406056,2.562953,31.592715,31.727675,-0.074751,0.231705,11.986605,67.286030,994.276645,8.931637,19.544209,443.451122,443.971449,0.020148,-0.129300,8.838036,-74.618242,1377.603348
6.932083,-1.526615,2.281213,31.751817,31.870243,-0.073140,0.236224,11.987224,67.285055,994.289919,8.971551,19.624602,441.877394,442.403939,0.019916,-0.129768,8.834298,-74.626422,1377.787639
6.932500,-1.405929,2.361437,32.540959,32.656807,-0.068494,0.221868,11.987824,67.284068,994.303335,9.011463,19.745193,442.830680,443.362256,0.018970,-0.130502,8.830548,-74.634624,1377.972108
6.932917,-1.486154,2.481965,31.276471,31.409974,-0.073250,0.230644,11.988421,67.283039,994.316323,8.971613,19.504096,443.141722,443.661454,0.019707,-0.130134,8.826799,-74.642781,1378.156750
6.933333,-1.245162,2.522523,29.383905,29.518256,-0.069368,0.245404,11.988951,67.281977,994.328807,9.091415,19.705166,443.455528,443.986207,0.019830,-0.130064,8.823017,-74.650995,1378.341490
6.933750,-1.164620,2.723784,30.959738,31.101137,-0.070266,0.243295,11.989450,67.280859,994.341554,9.131580,19.946094,443.297580,443.840036,0.019308,-0.129271,8.819214,-74.659278,1378.526220
6.934167,-1.285179,2.683099,30.331169,30.476721,-0.069319,0.237470,11.989974,67.279741,994.354258,9.131454,19.785517,443.458478,443.993550,0.019672,-0.130326,8.815418,-74.667541,1378.711082
6.934583,-1.244972,2.643305,30.643003,30.781986,-0.081669,0.238761,11.990487,67.278617,994.366960,9.011652,19.905854,444.878303,445.414590,0.019550,-0.130545,8.811658,-74.675818,1378.896250
6.935000,-1.124412,2.925046,30.010514,30.173683,-0.059277,0.224829,11.990947,67.277407,994.379432,8.971613,19.785390,443.457153,443.988961,0.019395,-0.129827,8.807892,-74.684096,1379.081189
6.935417,-0.883357,3.085749,28.908068,29.085711,-0.074589,0.235059,11.991335,67.276146,994.391586,9.331648,20.147079,444.405418,444.959728,0.019160,-0.130092,8.804051,-74.692451,1379.266215
6.935833,-0.923374,2.884997,29.382926,29.538656,-0.085733,0.241050,11.991706,67.274916,994.403818,9.011401,19.946178,443.301955,443.841953,0.019173,-0.130264,8.800277,-74.700751,1379.451067
6.936250,-0.762544,3.086131,29.698190,29.867845,-0.076181,0.245558,11.992040,67.273630,994.416203,8.971299,19.584532,444.245830,444.767800,0.019135,-0.129452,8.796530,-74.708978,1379.636147
6.936667,-0.842959,3.287010,30.169616,30.359855,-0.064960,0.239518,11.992375,67.272277,994.428697,9.051565,20.187361,444.875892,445.425661,0.019245,-0.129342,8.792775,-74.717331,1379.821479
6.937083,-0.682065,3.247089,29.538598,29.724360,-0.066620,0.233481,11.992676,67.270916,994.440983,8.891410,19.946263,445.035317,445.570806,0.018736,-0.129145,8.789051,-74.725656,1380.006856
6.937500,-0.762417,3.327314,28.590845,28.793901,-0.066367,0.244934,11.992963,67.269527,994.452863,9.011463,19.906151,444.407050,444.943915,0.018899,-0.130065,8.785316,-74.733964,1380.192113
6.937917,-0.401120,3.447968,27.168725,27.389578,-0.074191,0.255500,11.993174,67.268107,994.464436,8.851245,20.066727,445.033222,445.573324,0.018889,-0.128666,8.781625,-74.742320,1380.377511
6.938333,-0.682256,3.327059,29.380966,29.576612,-0.063597,0.240225,11.993425,67.266710,994.476480,8.731192,20.146994,445.192146,445.733308,0.018673,-0.128753,8.777970,-74.750692,1380.562953
6.938750,-0.481344,3.367107,28.748478,28.948991,-0.074572,0.230085,11.993656,67.265296,994.488481,8.851245,19.906108,444.564873,445.098331,0.018239,-0.129154,8.774299,-74.759014,1380.748352
6.939167,-0.722273,3.568623,28.433213,28.665386,-0.060965,0.232232,11.993918,67.263823,994.500306,8.731192,20.066854,446.294430,446.830651,0.019147,-0.129044,8.770650,-74.767367,1380.934078
6.939583,-0.400866,3.568623,27.801214,28.032183,-0.070108,0.237530,11.994105,67.262330,994.512010,8.771294,20.107051,444.716806,445.257529,0.019506,-0.129010,8.767003,-74.775745,1381.119531
6.940000,-0.360658,3.648720,28.906108,29.137713,-0.064061,0.230209,11.994261,67.260821,994.523879,8.691342,20.147248,445.350594,445.890796,0.018746,-0.129078,8.763365,-74.784159,1381.305060
6.940417,-0.400802,3.568369,27.485950,27.719512,-0.063671,0.236215,11.994417,67.259317,994.535430,8.851245,20.468528,445.507408,446.065193,0.018794,-0.128947,8.759689,-74.792640,1381.490721
6.940833,-0.280116,3.729581,27.485459,27.738758,-0.068729,0.239948,11.994528,67.257763,994.546806,8.851245,20.106966,446.141213,446.681784,0.018469,-0.129219,8.756023,-74.801060,1381.676525
6.941250,-0.079268,3.890285,26.382035,26.667440,-0.060699,0.260110,11.994597,67.256148,994.557996,8.531186,20.348022,445.505298,446.051336,0.019128,-0.128687,8.752432,-74.809516,1381.862263
6.941667,-0.400929,3.971146,28.117948,28.399820,-0.064612,0.245888,11.994725,67.254496,994.569503,8.731255,20.267628,446.457283,447.002368,0.018768,-0.129886,8.748808,-74.817958,1382.048275
6.942083,-0.159493,4.011322,26.854441,27.152847,-0.063170,0.245021,11.994794,67.252822,994.580857,8.731381,20.147163,447.239461,447.778160,0.018955,-0.128293,8.745170,-74.826375,1382.234549
6.942500,0.041164,4.091546,27.958355,28.256187,-0.066980,0.237189,11.994802,67.251114,994.592408,8.731129,20.348107,446.930684,447.478842,0.018525,-0.129636,8.741540,-74.834845,1382.420769
6.942917,-0.119349,4.212456,27.641621,27.961013,-0.065047,0.239673,11.994841,67.249365,994.603859,8.611201,20.428246,446.611526,447.161404,0.019144,-0.129245,8.737938,-74.843337,1382.606934
6.943333,-0.119413,4.252504,26.379095,26.719931,-0.063129,0.246863,11.994854,67.247573,994.614960,8.691405,20.227557,447.398393,447.939746,0.018582,-0.128135,8.734325,-74.851782,1382.793394
6.943750,0.402906,4.574420,26.697298,27.089359,-0.068353,0.235027,11.994748,67.245701,994.626139,8.651114,20.267585,448.818572,449.359240,0.018306,-0.128105,8.730732,-74.860210,1382.980139
6.944167,0.041354,4.413590,27.802684,28.150856,-0.056610,0.223975,11.994686,67.243853,994.637570,8.451172,20.066770,446.454533,446.985176,0.018502,-0.128631,8.727183,-74.868622,1383.166381
6.944583,0.322617,4.373286,26.694358,27.052143,-0.068227,0.260285,11.994565,67.241995,994.648802,8.651051,20.588950,447.238951,447.796187,0.018522,-0.127850,8.723586,-74.877164,1383.352698
6.945000,0.403159,4.855779,27.168726,27.602188,-0.063516,0.240570,11.994411,67.240014,994.659969,8.731381,20.589118,447.558488,448.116892,0.018200,-0.128256,8.719968,-74.885734,1383.539246
6.945417,0.282410,4.735124,25.432322,25.870913,-0.058474,0.250700,11.994263,67.238024,994.670708,8.531250,20.468444,448.817755,449.365238,0.018319,-0.127883,8.716371,-74.894271,1383.726133
6.945833,0.603944,4.856161,25.748566,26.209458,-0.068698,0.238819,11.994023,67.236020,994.681492,8.931197,20.468528,448.347944,448.903782,0.018219,-0.128632,8.712703,-74.902803,1383.912988
6.946250,0.764838,4.695457,26.853952,27.272092,-0.055096,0.256021,11.993740,67.234038,994.692637,8.571226,20.508726,448.504118,449.054582,0.018032,-0.127978,8.709087,-74.911370,1384.099876
6.946667,0.403286,4.896082,27.327337,27.765403,-0.059499,0.228978,11.993530,67.232029,994.703936,8.851371,20.870329,448.814490,449.386653,0.018578,-0.127439,8.705443,-74.920038,1384.286795
6.947083,0.644088,4.654645,26.537706,26.950518,-0.053005,0.246653,11.993287,67.230059,994.715081,8.491085,20.830217,447.873727,448.438259,0.018511,-0.128685,8.701861,-74.928718,1384.473540
6.947500,0.523655,4.855906,27.010603,27.448620,-0.067816,0.256308,11.993046,67.228027,994.726335,8.771168,20.790103,448.818087,449.384954,0.018142,-0.127677,8.698220,-74.937377,1384.660416
6.947917,0.724693,5.177695,27.483500,27.976356,-0.058568,0.233172,11.992764,67.225895,994.737688,8.851119,20.709583,447.876013,448.441916,0.017731,-0.128425,8.694565,-74.946018,1384.847206
6.948333,0.644659,5.137264,26.535747,27.036142,-0.055529,0.266555,11.992493,67.223746,994.748777,8.451172,20.789978,449.449457,450.009400,0.018153,-0.127745,8.691000,-74.954666,1385.034215
6.948750,0.604261,5.217616,26.064809,26.588774,-0.057690,0.235174,11.992216,67.221586,994.759681,8.691090,20.669513,447.247933,447.809644,0.018218,-0.129585,8.687403,-74.963301,1385.220852
6.949167,0.925668,5.097216,26.221463,26.728329,-0.061793,0.252984,11.991844,67.219412,994.770552,8.571162,20.870413,449.133841,449.700174,0.018005,-0.127597,8.683818,-74.971991,1385.407794
6.949583,1.046037,5.700872,25.590443,26.238615,-0.058375,0.253664,11.991417,67.217079,994.781270,8.651177,20.990794,448.191930,448.766602,0.018184,-0.129105,8.680230,-74.980732,1385.594771
6.950000,1.046100,5.700872,25.747587,26.391902,-0.059325,0.271434,11.990983,67.214728,994.792042,8.491211,21.031202,450.554991,451.125495,0.018177,-0.128318,8.676673,-74.989484,1385.782338
6.950417,1.005829,5.339035,26.537707,27.088131,-0.066203,0.241179,11.990564,67.212439,994.802990,8.611076,20.910568,450.553527,451.120697,0.018017,-0.127814,8.673088,-74.998205,1385.969937
