abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
0.047500,1.583585,4.594912,203.328463,203.386540,-0.008203,0.217071,-0.075216,-0.209451,9.884702,-2.281372,-2.664413,368.379038,368.395737,0.011782,-0.144260,0.101194,0.100581,17.337938
0.047917,1.422754,4.675264,203.644215,203.702844,-0.007826,0.218884,-0.075831,-0.211393,9.969641,-2.481440,-2.664413,368.850959,368.868929,0.011526,-0.143628,0.102184,0.101666,17.491571
0.048333,1.583458,4.675009,205.223974,205.283323,-0.007482,0.216121,-0.076485,-0.213338,10.054822,-2.041327,-2.302640,368.534381,368.547228,0.011653,-0.143502,0.103090,0.102667,17.645182
0.048750,1.663810,4.634961,202.064960,202.124959,-0.007291,0.218416,-0.077173,-0.215258,10.139312,-2.401425,-2.543822,369.007589,369.024171,0.012498,-0.144627,0.104065,0.103699,17.798902
0.049167,1.663873,4.434082,203.169856,203.225048,-0.007090,0.219183,-0.077855,-0.217123,10.223889,-2.401425,-2.382992,369.008760,369.024269,0.012137,-0.144353,0.105077,0.104689,17.952754
0.049583,1.503170,4.474130,203.170343,203.225160,-0.008026,0.216999,-0.078492,-0.218984,10.308555,-2.561455,-2.182303,370.422261,370.437545,0.011664,-0.141901,0.106128,0.105637,18.106911
0.050000,1.503170,4.473748,203.328956,203.383721,-0.007532,0.218731,-0.079116,-0.220845,10.393308,-2.481503,-2.543907,369.166853,369.183958,0.012234,-0.144715,0.107153,0.106669,18.260872
0.050417,1.462962,4.433827,203.961440,204.014872,-0.008147,0.216981,-0.079734,-0.222698,10.478248,-2.281372,-2.503583,369.955200,369.970705,0.011910,-0.144266,0.108112,0.107704,18.414791
0.050833,1.543441,4.474258,203.961444,204.016352,-0.007196,0.220761,-0.080377,-0.224579,10.563221,-2.201357,-2.342837,367.437135,367.451198,0.011622,-0.145573,0.109043,0.108708,18.568206
0.051250,1.623729,4.755870,203.799889,203.861839,-0.007382,0.217339,-0.081040,-0.226536,10.648160,-2.321159,-2.583892,369.479664,369.495990,0.012025,-0.143988,0.110005,0.109760,18.722036
0.051667,1.502979,4.675137,203.960469,204.019580,-0.006858,0.218000,-0.081688,-0.228489,10.733099,-2.361449,-2.463386,369.796091,369.811836,0.012732,-0.144780,0.110972,0.110781,18.875998
0.052083,1.704081,4.675391,203.488547,203.549385,-0.007739,0.217150,-0.082376,-0.230412,10.817897,-2.161318,-2.262654,368.379015,368.392304,0.011945,-0.144615,0.111892,0.111751,19.029620
0.052500,1.583585,4.313172,203.170336,203.222284,-0.007068,0.217581,-0.083052,-0.232257,10.902551,-2.241459,-2.463471,368.851268,368.866304,0.011852,-0.144252,0.112821,0.112761,19.183231
0.052917,1.703954,4.635088,202.855567,202.915669,-0.007764,0.218383,-0.083743,-0.234174,10.987063,-2.241333,-2.423231,368.219598,368.234393,0.012591,-0.144803,0.113749,0.113785,19.336733
0.053333,1.543187,4.755616,202.383165,202.444913,-0.007248,0.218041,-0.084397,-0.236142,11.071434,-2.161255,-2.583977,368.696256,368.711645,0.011934,-0.145045,0.114661,0.114833,19.490280
0.053750,1.543377,4.675137,202.540798,202.600626,-0.007735,0.219258,-0.085043,-0.238090,11.155913,-2.241207,-2.342795,368.062451,368.076731,0.012327,-0.144726,0.115589,0.115835,19.643748
0.054167,1.583394,4.595167,203.959974,204.017876,-0.006878,0.217479,-0.085689,-0.240018,11.240809,-2.241207,-2.463597,369.006465,369.021495,0.012116,-0.143744,0.116531,0.116839,19.797458
0.054583,1.423008,4.715440,204.117603,204.177022,-0.007644,0.217012,-0.086307,-0.241966,11.325825,-2.361324,-2.262486,369.321734,369.336213,0.012121,-0.143651,0.117487,0.117809,19.951232
0.055000,1.623602,4.594530,203.801851,203.860100,-0.007706,0.215753,-0.086969,-0.243884,11.410819,-2.081367,-2.463513,368.062929,368.077058,0.012306,-0.145007,0.118388,0.118836,20.104789
0.055417,1.623856,4.514051,204.591482,204.647717,-0.006868,0.217909,-0.087651,-0.245770,11.495890,-2.281309,-2.664286,369.637481,369.654123,0.012100,-0.143770,0.119316,0.119915,20.258717
0.055833,1.704081,4.514178,202.857037,202.914413,-0.007761,0.215688,-0.088359,-0.247651,11.580502,-2.161255,-2.423231,369.952927,369.967176,0.011715,-0.143384,0.120233,0.120945,20.412864
0.056250,1.744288,4.514306,202.381202,202.439058,-0.007956,0.219199,-0.089074,-0.249540,11.665003,-2.281372,-2.463471,370.265094,370.280317,0.012614,-0.143259,0.121184,0.121974,20.567076
0.056667,1.623729,4.634833,204.432870,204.491849,-0.006388,0.218857,-0.089748,-0.251469,11.749887,-2.401488,-2.543738,369.638775,369.655328,0.011939,-0.144084,0.122170,0.123034,20.721125
0.057083,1.463152,4.715440,202.221607,202.281869,-0.008052,0.216862,-0.090386,-0.253414,11.834332,-2.321285,-2.624259,369.487508,369.504118,0.012198,-0.146074,0.123146,0.124110,20.875022
0.057500,1.704081,4.514306,202.696465,202.753889,-0.008914,0.218316,-0.091071,-0.255317,11.918800,-2.361386,-2.463471,368.535837,368.551636,0.012058,-0.144376,0.124133,0.125173,21.028689
0.057917,1.583712,4.635088,203.327481,203.386472,-0.007552,0.218147,-0.091747,-0.257240,12.003432,-2.441275,-2.825032,369.163772,369.182653,0.012049,-0.143483,0.125144,0.126325,21.182507
0.058333,1.704081,4.635470,202.696460,202.756618,-0.007279,0.218826,-0.092446,-0.259160,12.087933,-2.441338,-2.825074,369.795298,369.814147,0.012563,-0.144135,0.126156,0.127491,21.336534
0.058750,1.663873,4.474003,202.695970,202.752167,-0.006287,0.217775,-0.093125,-0.261044,12.172368,-2.361324,-2.664413,369.642364,369.659509,0.011754,-0.144961,0.127154,0.128612,21.490507
0.059167,1.423008,4.594785,202.380216,202.437370,-0.006235,0.218629,-0.093760,-0.262947,12.256769,-2.481566,-2.664202,368.853395,368.871363,0.012423,-0.145419,0.128163,0.129709,21.644218
0.059583,1.784496,4.554482,203.169363,203.228241,-0.009076,0.216438,-0.094456,-0.264865,12.341423,-2.241396,-2.463471,368.382280,368.397336,0.011597,-0.145184,0.129130,0.130763,21.797864
0.060000,1.462962,4.796173,203.958996,204.020625,-0.007172,0.216888,-0.095099,-0.266832,12.426231,-2.481314,-2.664286,370.114140,370.132046,0.011486,-0.144035,0.130139,0.131856,21.951958
0.060417,1.623729,4.594912,202.223561,202.282274,-0.008422,0.217438,-0.095767,-0.268772,12.510611,-2.361449,-2.624047,370.115603,370.132438,0.011647,-0.144636,0.131123,0.132938,22.106117
0.060833,1.664064,4.755998,202.223081,202.285845,-0.006464,0.216846,-0.096455,-0.270731,12.594904,-2.241396,-2.423231,369.318153,369.332904,0.012464,-0.143031,0.132071,0.133976,22.260122
0.061250,1.623602,4.595167,202.695969,202.754549,-0.007586,0.218837,-0.097129,-0.272671,12.679382,-2.321222,-2.624174,370.275013,370.291587,0.011370,-0.145019,0.133043,0.135055,22.414260
0.061667,1.543504,4.796046,203.483651,203.546016,-0.007372,0.216581,-0.097780,-0.274664,12.764025,-2.481377,-2.624174,369.166391,369.184057,0.012233,-0.144407,0.134066,0.136154,22.568178
0.062083,1.583775,4.916829,202.223569,202.289534,-0.006771,0.216805,-0.098446,-0.276696,12.848438,-2.481377,-2.704610,369.479850,369.498081,0.012044,-0.143676,0.135086,0.137273,22.722128
0.062500,1.704144,4.796301,203.168381,203.232132,-0.007424,0.216917,-0.099145,-0.278694,12.933015,-2.281498,-2.664286,369.793479,369.810115,0.012544,-0.143857,0.136056,0.138380,22.876077
0.062917,1.663937,4.674882,203.011240,203.071876,-0.006277,0.217385,-0.099855,-0.280639,13.017702,-2.361072,-2.583977,368.221893,368.238529,0.012426,-0.145082,0.137034,0.139471,23.029765
0.063333,1.864594,4.514688,204.275723,204.334113,-0.005642,0.218783,-0.100618,-0.282548,13.102553,-2.361386,-2.704610,370.425505,370.442905,0.012710,-0.144205,0.138021,0.140578,23.183869
0.063750,1.864911,4.755616,201.748218,201.812876,-0.006696,0.218178,-0.101384,-0.284494,13.186856,-2.401236,-2.543695,369.165906,369.182479,0.012220,-0.144122,0.139013,0.141663,23.337885
0.064167,1.704081,4.474258,202.697938,202.754474,-0.006296,0.216682,-0.102127,-0.286391,13.271226,-2.321536,-2.744680,370.745826,370.763254,0.011621,-0.144375,0.139995,0.142807,23.492242
0.064583,2.025551,4.675774,202.380706,202.444846,-0.007701,0.219158,-0.102921,-0.288334,13.355639,-2.441401,-2.945581,370.587526,370.607274,0.012267,-0.144854,0.141006,0.144009,23.646587
0.065000,1.623729,4.796046,203.328956,203.391993,-0.007561,0.216474,-0.103625,-0.290321,13.440359,-2.481503,-2.784793,369.481822,369.500649,0.011864,-0.143964,0.142037,0.145178,23.800680
0.065417,1.623792,4.755998,204.274254,204.336064,-0.007850,0.215483,-0.104319,-0.292295,13.525265,-2.481314,-2.744638,370.425174,370.443652,0.012548,-0.143902,0.143074,0.146333,23.954948
0.065833,1.864784,4.595039,202.222589,202.283383,-0.006516,0.217434,-0.105079,-0.294240,13.609678,-2.521479,-2.865144,370.266895,370.286566,0.012112,-0.143202,0.144116,0.147499,24.109237
0.066250,1.864848,4.876653,202.378751,202.446087,-0.007985,0.216379,-0.105862,-0.296244,13.693992,-2.441464,-2.583892,370.274243,370.291308,0.011739,-0.144732,0.145147,0.148597,24.263506
0.066667,1.945009,4.755743,202.379236,202.444450,-0.007679,0.217500,-0.106666,-0.298228,13.778426,-2.561392,-2.623962,370.113655,370.131819,0.011675,-0.144041,0.146195,0.149694,24.417688
0.067083,1.945136,4.675391,203.957522,204.020376,-0.006644,0.215293,-0.107469,-0.300182,13.863266,-2.401362,-2.704356,369.481006,369.498706,0.012032,-0.143975,0.147218,0.150804,24.571747
0.067500,1.824640,4.675391,203.482168,203.544053,-0.007768,0.214442,-0.108237,-0.302141,13.948050,-2.561392,-2.543738,370.421268,370.438858,0.012380,-0.142444,0.148277,0.151897,24.726014
0.067917,1.824640,4.836986,203.011236,203.077049,-0.007625,0.217347,-0.109000,-0.304134,14.032660,-2.601493,-2.865187,370.271963,370.292187,0.011763,-0.144097,0.149339,0.153063,24.880337
0.068333,1.864657,4.675646,202.855079,202.917524,-0.007476,0.216193,-0.109769,-0.306094,14.117281,-2.321348,-2.784835,370.748114,370.765839,0.011440,-0.144669,0.150337,0.154232,25.034771
0.068750,1.784433,4.675774,204.115154,204.176500,-0.006112,0.217021,-0.110521,-0.308045,14.202220,-2.481503,-2.825074,370.579731,370.598807,0.012094,-0.142197,0.151359,0.155406,25.189213
0.069167,1.824640,4.715694,203.801366,203.864082,-0.006130,0.215718,-0.111270,-0.310015,14.287093,-2.481629,-2.825032,370.902656,370.921716,0.011547,-0.143859,0.152391,0.156561,25.343799
0.069583,1.704208,4.836349,202.853115,202.917917,-0.006781,0.216152,-0.111977,-0.312025,14.371725,-2.441590,-2.503583,371.843719,371.860163,0.012047,-0.142948,0.153433,0.157637,25.498516
0.070000,1.543504,4.876525,203.484621,203.548898,-0.005740,0.213839,-0.112654,-0.314009,14.456510,-2.761460,-2.664202,369.641086,369.661001,0.011448,-0.143773,0.154547,0.158734,25.652784
0.070417,1.864848,4.232947,204.117112,204.169515,-0.008731,0.217138,-0.113403,-0.315834,14.541428,-2.561517,-2.624089,371.054287,371.072407,0.011641,-0.141899,0.155618,0.159841,25.807390
0.070833,1.784433,4.474385,202.852623,202.909810,-0.007454,0.214613,-0.114152,-0.317704,14.626037,-2.401488,-2.784835,372.472787,372.490939,0.012021,-0.142372,0.156638,0.160993,25.962281
0.071250,1.784433,4.796428,202.854096,202.918640,-0.007456,0.217253,-0.114898,-0.319680,14.710571,-2.521353,-2.824990,369.479042,369.498444,0.012049,-0.143362,0.157658,0.162148,26.116515
0.071667,1.824894,4.796301,203.011239,203.076089,-0.006971,0.217356,-0.115661,-0.321668,14.795203,-2.201231,-2.543695,370.583475,370.598742,0.012411,-0.143724,0.158622,0.163252,26.270892
0.072083,1.905055,4.635343,203.800381,203.861990,-0.006802,0.216826,-0.116472,-0.323635,14.880065,-2.561517,-2.905257,371.214352,371.234558,0.011547,-0.142541,0.159662,0.164398,26.425510
0.072500,2.226653,4.997944,203.800379,203.873813,-0.006233,0.215647,-0.117366,-0.325687,14.964872,-2.521542,-2.342752,371.057045,371.073008,0.011815,-0.143125,0.160726,0.165447,26.580138
0.072917,2.065886,4.916574,202.219651,202.289960,-0.006241,0.217900,-0.118230,-0.327741,15.049349,-2.681508,-2.824905,371.210925,371.231358,0.012277,-0.142257,0.161824,0.166596,26.734854
0.073333,1.945199,4.917338,203.800871,203.869466,-0.006160,0.215125,-0.119024,-0.329796,15.134222,-2.561392,-2.905214,372.000404,372.020566,0.012323,-0.142685,0.162891,0.167787,26.889733
0.073750,1.583775,4.997689,204.746661,204.813770,-0.006363,0.213572,-0.119725,-0.331861,15.219325,-2.441527,-2.704399,371.054133,371.072021,0.011801,-0.141890,0.163914,0.168922,27.044340
0.074167,1.824830,4.836477,202.694014,202.759919,-0.007307,0.214960,-0.120474,-0.333865,15.303979,-2.401299,-2.624089,370.114140,370.131231,0.011294,-0.143744,0.164920,0.170016,27.198739
0.074583,1.905182,4.514688,203.485118,203.544112,-0.006813,0.217192,-0.121263,-0.335791,15.388621,-2.441464,-2.543526,371.841449,371.858163,0.012757,-0.142944,0.165926,0.171109,27.353443
0.075000,1.904928,4.836604,202.221122,202.287922,-0.006528,0.219013,-0.122054,-0.337784,15.472990,-2.321348,-2.945454,370.262522,370.281514,0.012796,-0.142302,0.166938,0.172306,27.507918
0.075417,1.864975,4.836222,202.536869,202.603185,-0.006505,0.215943,-0.122822,-0.339799,15.557556,-2.841349,-2.905257,371.534489,371.556712,0.011399,-0.143902,0.168072,0.173530,27.662690
0.075833,1.704017,4.836604,205.378168,205.442178,-0.007343,0.213496,-0.123577,-0.341820,15.642790,-2.641343,-3.065960,372.319763,372.341755,0.011610,-0.142841,0.169170,0.174788,27.817735
0.076250,2.186191,4.916956,203.326992,203.398185,-0.007052,0.216444,-0.124441,-0.343846,15.727575,-2.401299,-2.945496,371.843428,371.862847,0.012394,-0.142889,0.170190,0.176015,27.972660
0.076667,1.985471,4.675774,202.219641,202.283435,-0.007532,0.217965,-0.125268,-0.345842,15.811998,-2.441212,-2.824905,371.214521,371.233297,0.012064,-0.143147,0.171218,0.177190,28.127387
0.077083,1.784623,5.118217,203.484138,203.556321,-0.006129,0.215951,-0.126014,-0.347927,15.896739,-2.641595,-2.664329,371.374586,371.393538,0.011999,-0.143850,0.172299,0.178322,28.282115
0.077500,1.623856,4.876525,204.115642,204.180343,-0.008018,0.214267,-0.126727,-0.349979,15.981722,-2.561266,-2.824947,371.370342,371.389918,0.011989,-0.142640,0.173372,0.179474,28.436842
0.077917,1.985407,4.916956,203.800381,203.869354,-0.006823,0.216754,-0.127532,-0.352039,16.066627,-2.561392,-2.623962,371.214360,371.232470,0.012437,-0.143472,0.174434,0.180581,28.591526
0.078333,2.025805,5.118344,203.326504,203.401004,-0.006685,0.216392,-0.128376,-0.354146,16.151522,-2.481503,-2.624089,371.213512,371.231081,0.012073,-0.143172,0.175476,0.181683,28.746132
0.078750,2.065822,4.957386,205.379152,205.449360,-0.006790,0.214539,-0.129220,-0.356212,16.236823,-2.521479,-2.744680,370.270162,370.288919,0.012287,-0.144115,0.176518,0.182816,28.900521
0.079167,1.864911,4.796046,203.484135,203.549191,-0.006476,0.216578,-0.130014,-0.358230,16.321718,-2.441464,-2.704356,370.899406,370.917300,0.011719,-0.142986,0.177569,0.183951,29.054953
0.079583,1.904992,4.917210,203.168867,203.237291,-0.007148,0.215797,-0.130816,-0.360281,16.406481,-2.841538,-2.784708,369.956025,369.977418,0.012523,-0.144825,0.178689,0.185117,29.209221
0.080000,2.065632,5.078169,204.431401,204.504896,-0.006495,0.212799,-0.131666,-0.362380,16.491529,-2.321285,-2.945539,370.738178,370.757146,0.012156,-0.142565,0.179706,0.186316,29.363696
0.080417,2.065822,4.997562,203.800374,203.872106,-0.006841,0.214564,-0.132529,-0.364477,16.576544,-2.521290,-2.704399,371.531416,371.549813,0.011886,-0.143340,0.180745,0.187440,29.518522
0.080833,2.105903,5.118217,204.588543,204.663389,-0.006664,0.215057,-0.133381,-0.366590,16.661636,-2.561329,-2.423104,372.632406,372.649087,0.012477,-0.143106,0.181799,0.188486,29.673665
0.081250,1.784559,4.957132,203.168869,203.237170,-0.007771,0.216876,-0.134153,-0.368669,16.746509,-2.401425,-2.664286,371.993396,372.010688,0.013369,-0.141831,0.182824,0.189590,29.828729
0.081667,1.864911,4.997689,204.903312,204.972735,-0.005945,0.214216,-0.134927,-0.370743,16.831699,-2.601682,-2.824990,372.310944,372.330751,0.012496,-0.141394,0.183872,0.190745,29.983739
0.082083,1.905119,4.916956,203.958012,204.026166,-0.006308,0.215230,-0.135724,-0.372800,16.916835,-2.281372,-2.664159,370.904766,370.921350,0.010984,-0.143882,0.184856,0.191875,30.138489
0.082500,1.985344,4.957386,205.219559,205.289027,-0.004999,0.215509,-0.136548,-0.374869,17.002157,-2.441275,-2.784708,372.479172,372.497581,0.011312,-0.143262,0.185860,0.193016,30.293547
0.082917,2.025742,5.037738,203.799891,203.872210,-0.005856,0.215637,-0.137381,-0.376973,17.087293,-2.401425,-2.624089,372.003323,372.020328,0.011946,-0.143316,0.186868,0.194137,30.448581
0.083333,1.905119,5.198696,205.538744,205.613305,-0.006906,0.215119,-0.138178,-0.379106,17.172671,-2.481629,-2.865102,372.003177,372.022487,0.011954,-0.142989,0.187905,0.195289,30.603604
0.083750,1.824767,4.876780,203.485117,203.551727,-0.006467,0.217642,-0.138971,-0.381182,17.257654,-2.601367,-2.503583,372.321543,372.339047,0.012138,-0.144102,0.188978,0.196363,30.758672
0.084167,2.226526,5.198951,204.273278,204.351557,-0.006055,0.214285,-0.139863,-0.383304,17.342833,-2.561455,-2.583808,371.685142,371.702949,0.012155,-0.142555,0.190023,0.197442,30.913563
0.084583,2.105966,4.876271,206.011642,206.080105,-0.006456,0.212291,-0.140743,-0.385369,17.428463,-2.201357,-2.704441,371.373278,371.389649,0.012473,-0.144140,0.190996,0.198572,31.068346
0.085000,2.025805,5.037865,204.746659,204.818648,-0.007449,0.215183,-0.141590,-0.387460,17.513873,-2.641469,-2.865187,371.688392,371.708821,0.011631,-0.142812,0.192058,0.199752,31.223216
0.085417,1.985534,5.077914,204.905766,204.978292,-0.005331,0.216888,-0.142431,-0.389567,17.599217,-2.521542,-2.825074,371.999432,372.018705,0.011784,-0.141808,0.193128,0.200937,31.378128
0.085833,2.146174,4.997308,204.589515,204.661791,-0.005055,0.215623,-0.143303,-0.391641,17.684507,-2.681508,-2.905384,371.057368,371.078431,0.011836,-0.143047,0.194214,0.202134,31.532768
0.086250,1.985344,4.796173,204.907727,204.973465,-0.005978,0.216959,-0.144147,-0.393665,17.769808,-2.401362,-2.784793,370.588034,370.606277,0.011904,-0.144580,0.195226,0.203305,31.687213
0.086667,2.065695,4.956877,204.116131,204.186759,-0.006833,0.216950,-0.145008,-0.395711,17.854879,-2.281435,-2.824990,370.585123,370.602913,0.012064,-0.143685,0.196199,0.204488,31.841689
0.087083,2.146301,4.836477,203.642256,203.710988,-0.007358,0.217758,-0.145891,-0.397759,17.939763,-2.481503,-2.945581,371.530236,371.550199,0.011530,-0.143005,0.197222,0.205693,31.996329
0.087500,2.065886,5.198187,203.643723,203.720531,-0.007336,0.216036,-0.146760,-0.399895,18.024680,-2.521290,-2.744596,370.108141,370.126905,0.012562,-0.143134,0.198253,0.206859,32.150792
0.087917,2.106030,5.118344,204.590985,204.665835,-0.007637,0.215057,-0.147624,-0.402044,18.109860,-2.281309,-2.865060,372.315327,372.333339,0.012452,-0.142866,0.199248,0.208033,32.305650
0.088333,1.945263,5.279430,204.588049,204.665401,-0.005975,0.214475,-0.148454,-0.404221,18.195084,-2.681508,-2.704441,370.580379,370.599948,0.012659,-0.143105,0.200323,0.209168,32.460234
0.088750,2.065886,5.117708,204.274254,204.348794,-0.005692,0.217008,-0.149306,-0.406357,18.280242,-2.481566,-2.664159,371.374255,371.392102,0.011977,-0.143849,0.201374,0.210298,32.614907
0.089167,2.065759,4.997308,204.590507,204.661955,-0.006329,0.213464,-0.150167,-0.408450,18.365499,-2.521542,-2.905342,371.211573,371.231506,0.012790,-0.143135,0.202422,0.211478,32.769579
0.089583,2.065632,5.037865,205.064863,205.137137,-0.005830,0.214306,-0.151030,-0.410524,18.450975,-2.521416,-2.704399,371.053779,371.072201,0.012172,-0.142481,0.203478,0.212607,32.924229
0.090000,2.106157,4.715440,206.013107,206.077829,-0.005494,0.215546,-0.151905,-0.412539,18.536639,-2.601493,-2.543738,371.529291,371.547107,0.012612,-0.143658,0.204543,0.213701,33.078999
0.090417,2.106093,5.117835,204.433358,204.508254,-0.006833,0.216572,-0.152777,-0.414629,18.621863,-2.401425,-2.865144,371.528644,371.547452,0.012228,-0.143020,0.205565,0.214869,33.233803
0.090833,2.025488,4.916956,203.484137,203.553612,-0.005540,0.217087,-0.153624,-0.416720,18.706791,-2.521290,-2.824820,371.529945,371.549238,0.011709,-0.142730,0.206616,0.216063,33.388585
0.091250,1.985597,5.319478,204.592953,204.671727,-0.007281,0.214463,-0.154448,-0.418900,18.791961,-2.641407,-3.025763,371.210270,371.231999,0.012094,-0.141931,0.207697,0.217288,33.543333
0.091667,1.905055,5.198696,204.591484,204.666390,-0.004992,0.214489,-0.155270,-0.421078,18.877229,-2.481314,-2.704483,372.000381,372.018487,0.012491,-0.143009,0.208753,0.218428,33.698289
0.092083,2.226653,5.239000,204.905765,204.984823,-0.007331,0.213616,-0.156159,-0.423260,18.962629,-2.641407,-2.583935,372.160484,372.178827,0.011883,-0.142820,0.209826,0.219519,33.853313
0.092500,1.985407,5.278920,205.539723,205.617088,-0.005635,0.214019,-0.157020,-0.425446,19.048215,-2.401299,-2.664159,371.692443,371.709748,0.011779,-0.144615,0.210838,0.220637,34.008173
0.092917,2.226653,5.117835,205.379145,205.454967,-0.005863,0.215034,-0.157933,-0.427595,19.133856,-2.321348,-2.865144,371.056713,371.075036,0.011609,-0.142755,0.211819,0.221814,34.162889
0.093333,2.266733,5.198696,206.170252,206.248242,-0.005690,0.214456,-0.158861,-0.429756,19.219585,-2.441464,-2.824905,371.999434,372.018171,0.012661,-0.142698,0.212839,0.222983,34.317780
0.093750,2.065759,5.198696,204.433359,204.509883,-0.005524,0.215467,-0.159753,-0.431944,19.304962,-2.601493,-2.664159,371.374918,371.393585,0.011992,-0.143851,0.213898,0.224099,34.472563
0.094167,2.306814,5.520740,205.536779,205.623850,-0.007008,0.215039,-0.160683,-0.434208,19.390471,-2.401425,-2.583808,371.372953,371.389706,0.012323,-0.143860,0.214912,0.225203,34.627324
0.094583,2.106030,5.319096,204.749113,204.829020,-0.005851,0.216185,-0.161580,-0.436441,19.475860,-2.401299,-2.905299,371.684818,371.703929,0.011955,-0.142213,0.215921,0.226380,34.782017
0.095000,2.186318,5.359400,205.065355,205.147028,-0.005862,0.215841,-0.162494,-0.438655,19.561326,-2.521479,-2.744426,369.477925,369.496721,0.012584,-0.143376,0.216961,0.227555,34.936208
0.095417,2.306941,5.118472,205.695886,205.772491,-0.008453,0.214172,-0.163438,-0.440824,19.646945,-2.481440,-3.025763,370.743701,370.764352,0.012000,-0.144039,0.217997,0.228762,35.090596
0.095833,2.186445,5.399703,205.062903,205.145635,-0.007156,0.216376,-0.164363,-0.443043,19.732399,-2.481314,-2.543695,370.742570,370.759599,0.012712,-0.144406,0.219034,0.229881,35.245149
