abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
0.042500,-0.832383,2.440996,598.492416,598.497973,0.016187,-0.005764,0.041064,-0.120149,82.535845,0.202415,0.675333,-3.895283,3.958570,0.000000,0.000000,-0.022606,-0.107086,-0.622005
0.042917,-0.631536,2.722864,597.544655,597.551192,0.015972,-0.004688,0.041358,-0.121255,82.785009,-0.037629,0.474432,-4.529077,4.554014,0.000000,0.000000,-0.022626,-0.107317,-0.623859
0.043333,-0.872654,2.601954,599.282532,599.288816,0.016002,-0.004940,0.041685,-0.122356,83.034600,0.242517,0.755727,-4.683439,4.750215,0.000000,0.000000,-0.022697,-0.107609,-0.625767
0.043750,-0.591264,2.722864,599.440170,599.446646,0.016030,-0.005595,0.041945,-0.123465,83.284356,0.082550,0.715445,-4.212653,4.273771,0.000000,0.000000,-0.022748,-0.107919,-0.627566
0.044167,-0.510913,2.481426,599.440163,599.445516,0.016133,-0.005021,0.042164,-0.124513,83.534155,0.162439,0.835951,-4.362948,4.445280,0.000000,0.000000,-0.022804,-0.108247,-0.629384
0.044583,-0.511103,2.440741,599.912567,599.917750,0.016064,-0.004185,0.042379,-0.125555,83.784031,0.082487,0.675375,-4.527284,4.578126,0.000000,0.000000,-0.022850,-0.108546,-0.631226
0.045000,-0.551247,2.763167,599.123428,599.130054,0.015701,-0.004125,0.042612,-0.126684,84.033666,0.162439,0.755684,-4.052734,4.125784,0.000000,0.000000,-0.022920,-0.108852,-0.632992
0.045417,-0.631536,2.763294,598.334778,598.341492,0.016007,-0.004962,0.042869,-0.127836,84.283060,0.282430,0.715572,-4.680672,4.743469,0.000000,0.000000,-0.023021,-0.109150,-0.634822
0.045833,-0.631472,2.763422,598.809158,598.815868,0.016382,-0.005605,0.043130,-0.128979,84.532575,0.162439,0.675248,-3.578365,3.645140,0.000000,0.000000,-0.023089,-0.109454,-0.636521
0.046250,-0.591455,2.642002,599.440163,599.446277,0.016140,-0.005035,0.043371,-0.130099,84.782155,0.042197,0.956500,-5.468836,5.552012,0.000000,0.000000,-0.023123,-0.109811,-0.638559
0.046667,-0.471086,2.803342,597.387520,597.394283,0.016018,-0.004789,0.043592,-0.131253,85.031308,0.162502,0.635051,-3.899160,3.953877,0.000000,0.000000,-0.023177,-0.110092,-0.640292
0.047083,-0.711824,2.763167,598.807182,598.813981,0.016389,-0.005605,0.043852,-0.132402,85.280734,0.082550,0.554868,-3.895080,3.935269,0.000000,0.000000,-0.023214,-0.110343,-0.641850
0.047500,-0.430688,2.682306,599.122444,599.128603,0.015692,-0.005594,0.044051,-0.133517,85.530314,0.042449,0.755727,-2.948630,3.044231,0.000000,0.000000,-0.023248,-0.110641,-0.643286
0.047917,-0.430815,2.561906,598.649071,598.654708,0.015870,-0.004757,0.044250,-0.134598,85.779794,0.242391,0.715445,-4.996742,5.053518,0.000000,0.000000,-0.023333,-0.110956,-0.645117
0.048333,-0.711824,2.642257,598.806206,598.812458,0.016056,-0.004671,0.044544,-0.135691,86.029220,0.202415,0.916430,-3.424467,3.550745,0.000000,0.000000,-0.023417,-0.111324,-0.646730
