abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
3.906667,-0.947489,-21.542659,235.087275,236.074163,0.065531,0.264509,-2.592314,20.461318,769.851983,1.986687,19.262821,338.703114,339.256249,0.115438,-0.088002,1.993078,-18.086300,1515.940136
3.907083,-1.027714,-22.025279,234.613398,235.647227,0.064408,0.266803,-2.591883,20.470442,769.949772,2.467026,19.302976,338.700184,339.258759,0.115951,-0.087683,1.992114,-18.094329,1516.081305
3.907500,-1.148147,-21.743665,234.611437,235.619676,0.065566,0.266739,-2.591421,20.479544,770.047658,2.026788,19.142314,339.332024,339.877564,0.115803,-0.088145,1.991231,-18.102338,1516.222671
3.907917,-1.027841,-22.065709,236.508414,237.537749,0.064730,0.267475,-2.590982,20.488707,770.145929,2.146842,19.463637,339.650385,340.214383,0.114505,-0.087791,1.990336,-18.110398,1516.364268
3.908333,-1.067922,-21.945181,234.456262,235.483482,0.064885,0.266255,-2.590556,20.497837,770.243849,2.267021,19.062047,341.065508,341.605301,0.114885,-0.087529,1.989405,-18.118385,1516.506139
3.908750,-0.826867,-21.622883,235.717313,236.708437,0.064202,0.266167,-2.590175,20.506883,770.341857,2.186881,19.302891,339.019526,339.575651,0.115297,-0.088254,1.988508,-18.126422,1516.647615
3.909167,-1.108003,-21.824017,233.982383,235.000576,0.065450,0.266530,-2.589744,20.515954,770.439591,1.906986,19.463679,340.119703,340.681499,0.115842,-0.088156,1.987686,-18.134502,1516.789256
3.909583,-0.947489,-21.703617,235.719270,236.718227,0.064791,0.266181,-2.589338,20.525000,770.537631,2.026851,19.182554,340.120520,340.667061,0.115824,-0.088437,1.986836,-18.142525,1516.930951
3.910000,-0.947362,-21.623137,234.929149,235.924061,0.065149,0.267294,-2.588944,20.534020,770.635617,2.226919,19.343215,339.805918,340.363307,0.115899,-0.088544,1.985924,-18.150576,1517.072635
3.910417,-0.947362,-21.703489,235.561637,236.561247,0.063006,0.264253,-2.588546,20.543075,770.733647,2.187132,19.383412,340.906404,341.464020,0.115629,-0.087780,1.985013,-18.158636,1517.214504
3.910833,-0.987570,-21.945054,234.455275,235.482136,0.064867,0.266257,-2.588140,20.552188,770.831491,2.146905,19.182512,339.489017,340.037308,0.116216,-0.088276,1.984124,-18.166659,1517.356177
3.911250,-0.947362,-21.743538,235.560660,236.563953,0.065256,0.267072,-2.587746,20.561275,770.929520,2.027040,19.423524,341.224619,341.783005,0.114963,-0.088030,1.983268,-18.174733,1517.498211
3.911667,-0.907282,-21.944927,234.930133,235.954594,0.064013,0.265485,-2.587348,20.570405,771.027506,2.066953,19.383285,340.903976,341.460840,0.115842,-0.087135,1.982407,-18.182818,1517.640167
3.912083,-1.148147,-21.945054,235.717798,236.739908,0.064837,0.263892,-2.586895,20.579529,771.125667,2.106992,19.463806,339.329243,339.893533,0.116961,-0.088520,1.981543,-18.190919,1517.781707
3.912500,-1.027841,-21.663696,235.718291,236.713931,0.065652,0.266640,-2.586466,20.588584,771.223927,1.946899,19.423524,339.959129,340.519123,0.116573,-0.088028,1.980713,-18.199015,1517.923401
3.912917,-0.907282,-21.784223,236.349806,237.353336,0.065732,0.264551,-2.586083,20.597663,771.322308,2.067079,19.423440,341.221354,341.779980,0.116314,-0.088354,1.979848,-18.207094,1518.065511
3.913333,-0.867074,-21.944927,235.560659,236.582239,0.065519,0.267585,-2.585710,20.606804,771.420524,2.226982,19.222709,341.536943,342.084720,0.115797,-0.088240,1.978940,-18.215126,1518.207774
3.913750,-0.987570,-22.065964,235.719272,236.751889,0.065362,0.266260,-2.585307,20.615965,771.518696,2.107055,19.343130,341.218254,341.772575,0.116505,-0.087694,1.978057,-18.223194,1518.350014
3.914167,-0.987316,-21.703489,235.246868,236.247974,0.067042,0.267885,-2.584893,20.625019,771.616825,2.066953,19.584186,341.854658,342.421407,0.115325,-0.088538,1.977193,-18.231332,1518.492344
3.914583,-1.027714,-21.502356,236.350781,237.329095,0.064915,0.265893,-2.584470,20.634004,771.715206,2.067142,19.503961,340.907866,341.471595,0.116036,-0.088768,1.976342,-18.239461,1518.634564
3.915000,-0.987507,-21.663313,236.035027,237.029129,0.066116,0.267686,-2.584059,20.643036,771.813620,1.907049,19.463806,342.479677,343.037616,0.116295,-0.087718,1.975525,-18.247571,1518.777100
3.915417,-0.947299,-21.904751,236.665555,237.678986,0.065932,0.265158,-2.583664,20.652143,771.912165,2.067142,19.423482,341.693937,342.251796,0.116250,-0.088394,1.974670,-18.255678,1518.919516
3.915833,-0.907028,-21.864830,236.347842,237.358792,0.065172,0.263637,-2.583272,20.661273,772.010577,2.146968,19.584270,341.539894,342.107662,0.116772,-0.089913,1.973795,-18.263822,1519.061934
3.916250,-1.067985,-22.106267,235.085805,236.125313,0.065556,0.266986,-2.582841,20.670453,772.108738,1.946962,19.503876,342.956001,343.515663,0.115452,-0.088086,1.972953,-18.271945,1519.204668
3.916667,-1.027714,-21.904878,236.821720,237.834831,0.064648,0.263353,-2.582408,20.679591,772.207282,2.187132,19.383285,342.007877,342.563693,0.116900,-0.088950,1.972072,-18.280033,1519.347313
3.917083,-1.067985,-21.864957,236.662614,237.672905,0.066240,0.264684,-2.581979,20.688702,772.305848,1.987127,19.423482,343.111002,343.666088,0.116456,-0.088515,1.971219,-18.288121,1519.490046
3.917500,-0.867201,-21.824399,235.875434,236.884522,0.066557,0.265793,-2.581601,20.697801,772.404129,2.147156,19.383369,340.901190,341.458558,0.117385,-0.088102,1.970333,-18.296225,1519.632319
3.917917,-0.907409,-21.864575,235.086291,236.102620,0.066367,0.265990,-2.581232,20.706911,772.502202,2.187069,19.744846,342.007229,342.583693,0.116514,-0.088360,1.969438,-18.304404,1519.774734
3.918333,-0.826867,-21.905005,236.033067,237.048775,0.066364,0.265399,-2.580867,20.716035,772.600418,1.987001,19.423609,341.849611,342.406749,0.117273,-0.088838,1.968591,-18.312523,1519.917117
3.918750,-1.027714,-21.905133,235.085311,236.105897,0.066676,0.266469,-2.580462,20.725146,772.698524,2.067079,19.463679,340.904453,341.465890,0.117782,-0.089410,1.967730,-18.320621,1520.059335
3.919167,-0.907091,-21.663313,236.348822,237.341289,0.066853,0.266393,-2.580089,20.734206,772.796860,2.146842,19.343215,342.480455,343.032989,0.116648,-0.088662,1.966829,-18.328692,1520.201915
3.919583,-0.706371,-21.904751,235.557719,236.575054,0.064924,0.264766,-2.579761,20.743305,772.895009,2.307060,19.383369,342.320873,342.876972,0.116581,-0.087904,1.965888,-18.336766,1520.344494
3.920000,-0.987570,-21.744175,234.767599,235.774490,0.067321,0.268205,-2.579389,20.752370,772.992862,2.187195,19.383369,341.373280,341.930132,0.118280,-0.088791,1.964979,-18.344853,1520.486853
3.920417,-0.706307,-21.663313,234.452826,235.452597,0.067350,0.267133,-2.579075,20.761411,773.090704,2.027166,19.543988,342.163578,342.727284,0.117739,-0.089097,1.964096,-18.352988,1520.629410
3.920833,-0.706307,-21.784223,236.348329,237.351182,0.067088,0.267354,-2.578781,20.770471,773.188963,2.427239,19.584354,342.793947,343.361513,0.117076,-0.088619,1.963126,-18.361146,1520.772175
3.921250,-0.706180,-21.663441,235.084333,236.081442,0.067168,0.267356,-2.578495,20.779508,773.287068,2.227234,19.584313,342.472179,343.038918,0.118567,-0.087738,1.962187,-18.369303,1520.914884
3.921667,-0.585875,-21.703489,236.031104,237.027565,0.066872,0.267228,-2.578234,20.788543,773.385360,2.187195,19.544073,342.318619,342.883058,0.118337,-0.088897,1.961270,-18.377446,1521.057571
3.922083,-0.706180,-21.622883,236.188743,237.177507,0.066715,0.264927,-2.577940,20.797564,773.483684,2.227171,19.503918,342.949638,343.511015,0.118113,-0.089050,1.960331,-18.385570,1521.200422
3.922500,-0.826803,-21.703872,235.084329,236.085542,0.066067,0.267367,-2.577632,20.806596,773.581767,2.427302,19.423440,342.944584,343.502765,0.117892,-0.087110,1.959353,-18.393669,1521.343361
3.922917,-0.424981,-21.623137,235.872493,236.861929,0.067021,0.267624,-2.577402,20.815597,773.680037,2.147408,19.423694,343.584726,344.140023,0.117328,-0.089839,1.958441,-18.401779,1521.486575
3.923333,-0.786722,-21.422004,236.503510,237.473012,0.066924,0.264530,-2.577102,20.824551,773.778393,2.106992,19.664580,345.000345,345.566742,0.117331,-0.089349,1.957541,-18.409936,1521.630018
3.923750,-0.746197,-21.623265,234.452826,235.449039,0.067923,0.269008,-2.576810,20.833561,773.876312,2.387263,19.383497,341.996325,342.553507,0.118615,-0.087017,1.956591,-18.418029,1521.772912
3.924167,-0.424854,-21.824781,235.713392,236.721999,0.067208,0.266677,-2.576594,20.842621,773.974461,2.027040,19.343215,344.681009,345.229296,0.117644,-0.088104,1.955710,-18.426103,1521.916178
3.924583,-0.665782,-21.542913,236.031594,237.013615,0.067732,0.267190,-2.576361,20.851628,774.072730,2.187258,19.503834,342.319263,342.881411,0.118724,-0.089534,1.954815,-18.434213,1522.059063
3.925000,-0.264150,-21.703999,235.239027,236.238297,0.066885,0.267894,-2.576201,20.860666,774.170823,2.107181,19.423609,343.578213,344.133266,0.118107,-0.088556,1.953924,-18.442320,1522.202122
3.925417,-0.585557,-21.784350,235.553801,236.559704,0.066304,0.267086,-2.575974,20.869745,774.268949,2.227171,19.544073,343.417648,343.980540,0.118626,-0.088133,1.952998,-18.450441,1522.345169
3.925833,-0.666036,-21.905260,235.554773,236.572051,0.067447,0.267109,-2.575708,20.878839,774.367064,2.307312,19.343173,342.635338,343.188661,0.118595,-0.089750,1.952043,-18.458526,1522.488010
3.926250,-0.585748,-21.542786,235.082379,236.068125,0.066577,0.268273,-2.575452,20.887840,774.465003,2.307186,19.503961,342.946701,343.508613,0.118875,-0.089049,1.951090,-18.466658,1522.630850
3.926667,-0.665909,-21.542913,234.448413,235.437038,0.067906,0.269467,-2.575206,20.896816,774.562734,2.187195,19.745059,342.476254,343.051943,0.118185,-0.088727,1.950167,-18.474841,1522.773701
3.927083,-0.304231,-21.542659,234.450377,235.438225,0.067259,0.269466,-2.575045,20.905809,774.660466,2.227171,19.343342,344.202564,344.752854,0.119028,-0.087743,1.949234,-18.482945,1522.916966
3.927500,-0.424854,-21.784606,235.079920,236.087522,0.067109,0.265977,-2.574877,20.914869,774.758361,2.347287,19.584227,343.734415,344.299869,0.118302,-0.088063,1.948269,-18.491071,1523.060254
3.927917,-0.424917,-21.784478,234.923266,235.931526,0.067857,0.268270,-2.574708,20.923929,774.856191,2.267336,19.343215,344.205009,344.755550,0.118829,-0.088383,1.947316,-18.499167,1523.203674
3.928333,-0.304231,-21.543168,233.973554,234.963453,0.068390,0.268832,-2.574562,20.932925,774.953680,2.307312,19.624467,344.683134,345.249050,0.118176,-0.089426,1.946363,-18.507319,1523.347192
3.928750,-0.464808,-21.583344,233.028259,234.026123,0.068702,0.270405,-2.574385,20.941913,775.050983,2.227360,19.544158,343.734074,344.296455,0.119476,-0.089338,1.945416,-18.515457,1523.490448
3.929167,-0.384583,-21.542786,235.079434,236.064779,0.068226,0.268272,-2.574233,20.950892,775.148779,2.427302,19.383369,343.262316,343.817719,0.119320,-0.089276,1.944416,-18.523559,1523.633419
3.929583,-0.183989,-21.543168,234.921309,235.907108,0.068368,0.269158,-2.574137,20.959874,775.246729,2.467341,19.584354,342.002680,342.571843,0.120339,-0.090916,1.943407,-18.531677,1523.776095
3.930000,-0.263960,-21.623520,235.711427,236.701337,0.067737,0.265696,-2.574041,20.968875,775.344865,2.227360,19.182512,343.256933,343.799727,0.120511,-0.088923,1.942440,-18.539717,1523.919032
3.930417,-0.143654,-21.583471,235.395678,236.383146,0.068361,0.269328,-2.573972,20.977863,775.442870,2.547230,19.463763,343.261639,343.822453,0.119692,-0.089925,1.941401,-18.547799,1524.062079
3.930833,-0.143591,-21.462434,233.972086,234.954450,0.067505,0.267873,-2.573910,20.986828,775.540567,2.547230,19.343342,343.577261,344.130771,0.119193,-0.089189,1.940351,-18.555870,1524.205247
3.931250,-0.183862,-21.663696,235.553801,236.547971,0.068747,0.268460,-2.573850,20.995854,775.638616,2.387263,19.383412,344.048664,344.602523,0.119538,-0.089550,1.939339,-18.563946,1524.348600
3.931667,0.017176,-21.864957,235.710936,236.722880,0.069079,0.268559,-2.573840,21.004942,775.736730,2.467467,19.423567,344.514090,345.070024,0.119459,-0.087037,1.938311,-18.572023,1524.492018
3.932083,-0.022905,-21.744175,234.447928,235.454116,0.068330,0.269039,-2.573831,21.014011,775.834515,2.547356,19.222709,343.104187,343.651691,0.119841,-0.089773,1.937258,-18.580029,1524.635131
3.932500,-0.063112,-21.744175,234.604093,235.609621,0.068153,0.267212,-2.573805,21.023074,775.932267,2.507380,18.981654,343.894472,344.427058,0.119475,-0.090333,1.936211,-18.587975,1524.778321
3.932917,-0.103320,-21.784733,234.763682,235.772288,0.067972,0.269628,-2.573773,21.032139,776.030151,2.507443,19.262905,343.259052,343.808266,0.120083,-0.089255,1.935169,-18.595967,1524.921379
3.933333,0.017366,-21.664205,235.869067,236.861890,0.067769,0.266698,-2.573766,21.041174,776.128243,2.467530,19.062175,343.101749,343.639732,0.120046,-0.089106,1.934154,-18.603927,1525.064349
3.933750,-0.062985,-21.663950,234.286864,235.286348,0.069661,0.267080,-2.573740,21.050204,776.226038,2.227486,19.102202,343.100760,343.639327,0.120855,-0.089754,1.933207,-18.611872,1525.207264
3.934167,-0.143274,-21.704508,235.235598,236.234825,0.068550,0.268363,-2.573719,21.059250,776.323900,2.267650,18.941583,342.480005,343.010903,0.120486,-0.092147,1.932245,-18.619789,1525.350083
3.934583,0.338837,-21.784606,233.972578,234.984789,0.069382,0.266994,-2.573813,21.068319,776.421531,2.547544,19.142400,343.573488,344.115770,0.120353,-0.089476,1.931198,-18.627740,1525.493152
3.935000,0.137926,-21.744684,234.763680,235.768607,0.069331,0.269145,-2.573881,21.077385,776.519217,2.627496,18.981738,343.420914,343.955134,0.120296,-0.090937,1.930097,-18.635669,1525.636343
3.935417,0.097718,-21.785115,233.658293,234.671682,0.068391,0.270194,-2.573919,21.086451,776.616728,2.787400,19.102202,344.679363,345.219535,0.120983,-0.091266,1.928975,-18.643614,1525.779751
3.935833,0.017366,-21.663823,234.762212,235.759661,0.068511,0.269131,-2.573952,21.095491,776.714546,2.387452,19.021893,342.946545,343.481972,0.120981,-0.090908,1.927930,-18.651554,1525.922755
3.936250,0.298566,-21.744430,235.867106,236.867476,0.067708,0.265781,-2.574051,21.104523,776.812736,2.707511,19.142441,342.788593,343.333341,0.120504,-0.090165,1.926835,-18.659510,1526.065671
3.936667,0.218341,-21.422386,235.711921,236.683493,0.068754,0.267054,-2.574153,21.113494,776.910982,2.547419,18.981738,343.893984,344.426869,0.120428,-0.090977,1.925743,-18.667431,1526.208938
3.937083,0.298693,-21.744557,236.024248,237.023966,0.070051,0.266300,-2.574283,21.122524,777.009150,2.827627,18.981611,344.673691,345.207546,0.120210,-0.088372,1.924587,-18.675334,1526.352410
3.937500,0.459333,-21.623902,233.813966,234.812212,0.068975,0.269268,-2.574461,21.131548,777.106672,2.787651,18.901386,343.416998,343.948060,0.121430,-0.090925,1.923426,-18.683235,1526.495621
3.937917,0.419189,-21.704126,233.024335,234.033300,0.069646,0.268537,-2.574646,21.140580,777.203864,2.747487,19.182639,343.889091,344.434652,0.121364,-0.090685,1.922273,-18.691180,1526.638744
3.938333,0.539748,-21.623902,233.657798,234.656879,0.069715,0.267317,-2.574855,21.149584,777.301155,2.827501,18.780880,341.994558,342.521524,0.121832,-0.089509,1.921100,-18.699058,1526.781471
3.938750,0.419189,-21.462816,233.339598,234.324980,0.070688,0.269065,-2.575038,21.158555,777.398457,2.827627,19.142484,343.410484,343.955216,0.122197,-0.089678,1.919922,-18.706998,1526.924417
3.939167,0.419252,-21.704636,234.130698,235.134963,0.069174,0.268921,-2.575212,21.167587,777.495924,2.827627,18.981822,342.786470,343.323272,0.122224,-0.091426,1.918749,-18.714927,1527.067321
3.939583,0.419379,-21.784733,233.658296,234.672004,0.069456,0.269245,-2.575390,21.176645,777.593413,2.747550,19.102287,343.259207,343.801294,0.121780,-0.091158,1.917599,-18.722853,1527.210247
3.940000,0.459523,-21.583599,235.077963,236.067176,0.069452,0.266398,-2.575595,21.185663,777.691187,2.747613,18.740640,342.313902,342.837525,0.122308,-0.091354,1.916446,-18.730706,1527.353010
3.940417,0.700578,-21.744302,233.973557,234.982831,0.069867,0.268872,-2.575862,21.194692,777.788785,2.867666,19.021893,343.260017,343.798626,0.121568,-0.091146,1.915248,-18.738593,1527.495958
3.940833,0.579956,-21.462944,234.445963,235.427067,0.069893,0.268975,-2.576123,21.203669,777.886394,3.027758,18.740640,343.102385,343.627160,0.121697,-0.091305,1.914012,-18.746426,1527.638906
3.941250,0.740723,-21.664205,233.813963,234.816643,0.070899,0.267854,-2.576421,21.212690,777.983894,2.827690,18.821119,342.787931,343.315884,0.122610,-0.092366,1.912794,-18.754274,1527.781767
3.941667,0.740786,-21.785115,234.289802,235.301617,0.070049,0.266159,-2.576732,21.221756,778.081503,3.187725,18.981695,342.946697,343.486395,0.122595,-0.092830,1.911505,-18.762172,1527.924596
3.942083,0.780930,-21.744557,234.602122,235.608980,0.069379,0.267681,-2.577049,21.230805,778.179101,2.987782,18.981738,342.158218,342.697359,0.122231,-0.091916,1.910241,-18.770073,1528.067271
3.942500,0.700578,-21.543678,232.709069,233.705224,0.069679,0.267915,-2.577333,21.239809,778.276249,3.067608,18.861274,342.940199,343.472179,0.122036,-0.089921,1.908965,-18.777945,1528.210065
3.942917,0.499858,-21.744302,233.498700,234.509504,0.069913,0.267289,-2.577566,21.248850,778.373507,3.107773,18.941456,342.315372,342.853104,0.122446,-0.092029,1.907662,-18.785821,1528.352751
3.943333,0.660498,-21.663823,233.814451,234.816854,0.070633,0.267854,-2.577850,21.257874,778.470930,3.267802,18.780880,342.470396,343.000543,0.122271,-0.091157,1.906323,-18.793663,1528.495414
3.943750,0.941570,-21.543550,234.129721,235.120686,0.069343,0.267469,-2.578200,21.266859,778.568451,3.107836,18.861231,342.156433,342.689990,0.122598,-0.091577,1.905006,-18.801522,1528.638111
3.944167,0.620481,-21.543932,233.971601,234.962202,0.069603,0.267413,-2.578498,21.275844,778.665940,3.267928,18.941541,343.732445,344.269451,0.121628,-0.091172,1.903661,-18.809400,1528.781103
3.944583,0.861219,-21.664332,233.815433,234.818529,0.068888,0.265966,-2.578840,21.284871,778.763428,3.187851,18.821077,341.998140,342.530471,0.123709,-0.092739,1.902318,-18.817242,1528.923733
3.945000,0.861472,-21.784733,234.603106,235.613952,0.070494,0.264860,-2.579204,21.293945,778.861026,3.307841,18.700444,342.151867,342.678491,0.122767,-0.090583,1.900957,-18.825051,1529.066319
3.945417,0.941824,-21.865720,233.182946,234.207778,0.070195,0.266730,-2.579577,21.303044,778.958339,3.187725,18.821077,342.631119,343.162466,0.122321,-0.092248,1.899623,-18.832871,1529.208961
3.945833,0.741040,-21.785115,233.971107,234.984295,0.070993,0.267464,-2.579908,21.312133,779.055827,3.147812,18.620092,341.370058,341.891990,0.123166,-0.092556,1.898309,-18.840649,1529.351340
3.946250,0.861409,-21.865720,234.761229,235.778893,0.070022,0.266348,-2.580259,21.321215,779.153546,3.148001,18.700485,342.153994,342.679111,0.122980,-0.091230,1.896994,-18.848421,1529.493883
3.946667,0.861536,-21.543550,234.131679,235.122329,0.070495,0.265576,-2.580621,21.330220,779.251035,3.187788,18.499670,342.622820,343.136702,0.123482,-0.090593,1.895666,-18.856146,1529.636522
3.947083,0.901616,-21.624412,232.549972,233.554956,0.070679,0.268352,-2.581007,21.339224,779.348062,3.227827,18.539740,341.365494,341.883812,0.124126,-0.092220,1.894324,-18.863865,1529.778802
3.947500,1.102654,-21.623902,232.866210,233.870650,0.069683,0.269413,-2.581445,21.348237,779.445046,3.227701,18.499670,340.735443,341.252543,0.123969,-0.092058,1.892996,-18.871596,1529.920829
3.947917,0.982032,-21.664587,232.550460,233.559489,0.070376,0.268361,-2.581862,21.357261,779.542128,2.987845,18.780880,340.894381,341.424409,0.124430,-0.092870,1.891717,-18.879390,1530.062891
3.948333,0.981905,-21.664205,234.919347,235.918209,0.070088,0.266829,-2.582280,21.366282,779.639693,3.227827,18.620134,341.368090,341.890773,0.123545,-0.092554,1.890370,-18.887168,1530.205116
3.948750,1.102528,-21.584236,232.707599,233.709053,0.071870,0.266495,-2.582728,21.375281,779.736787,3.507972,18.740683,341.681877,342.213419,0.123390,-0.092164,1.888936,-18.894952,1530.347374
3.949167,1.062447,-21.584108,232.392828,233.395435,0.071977,0.266381,-2.583173,21.384280,779.833628,3.387919,18.499543,340.420498,340.939623,0.124059,-0.092143,1.887513,-18.902680,1530.489337
3.949583,1.062384,-21.664587,232.234702,233.245450,0.071312,0.266820,-2.583624,21.393313,779.930447,3.427958,18.539867,340.894032,341.415024,0.124755,-0.093476,1.886088,-18.910413,1530.631354
3.950000,1.183070,-21.825672,232.865720,233.889297,0.070806,0.267083,-2.584098,21.402387,780.027518,3.428021,18.700571,341.046795,341.576315,0.123824,-0.090713,1.884668,-18.918188,1530.773556
3.950417,1.022239,-21.704636,234.129718,235.135835,0.071028,0.263724,-2.584554,21.411442,780.124973,3.307841,18.620176,342.626726,343.148257,0.123462,-0.091897,1.883264,-18.925941,1530.916109
3.950833,1.303629,-21.745193,233.969149,234.981096,0.069739,0.263682,-2.585084,21.420483,780.222329,3.548011,18.459388,341.211603,341.728980,0.124423,-0.093704,1.881811,-18.933655,1531.058334
3.951250,1.383917,-21.503629,231.917482,232.916380,0.071908,0.268100,-2.585649,21.429474,780.319148,3.428021,18.620261,340.574234,341.100094,0.124869,-0.091636,1.880369,-18.941394,1531.200372
3.951667,1.303629,-21.704763,232.548494,233.562836,0.072301,0.267892,-2.586192,21.438498,780.415945,3.508035,18.499670,341.829447,342.347652,0.124979,-0.090316,1.878921,-18.949124,1531.342714
3.952083,1.223150,-21.624539,231.759851,232.769725,0.072423,0.268070,-2.586719,21.447528,780.512610,3.387793,18.700655,341.834660,342.362565,0.124413,-0.091315,1.877490,-18.956891,1531.485156
3.952500,1.383790,-21.825799,232.393315,233.420079,0.071621,0.264533,-2.587284,21.456582,780.609451,3.547885,18.539867,341.996038,342.516575,0.123847,-0.092053,1.876020,-18.964624,1531.627730
3.952917,1.384044,-21.462944,233.179519,234.169301,0.071805,0.265218,-2.587864,21.465556,780.706566,3.587987,18.499712,343.250111,343.767002,0.124736,-0.091072,1.874522,-18.972338,1531.770555
3.953333,1.423998,-21.543678,233.339106,234.335862,0.070751,0.266241,-2.588460,21.474527,780.803691,3.667876,18.539782,341.679455,342.201734,0.124331,-0.092137,1.873005,-18.980046,1531.913019
3.953750,1.504540,-21.543805,232.074132,233.076815,0.071976,0.267214,-2.589078,21.483512,780.900510,3.588113,18.338966,341.523958,342.034803,0.124494,-0.092635,1.871499,-18.987724,1532.055386
3.954167,1.464142,-21.664841,232.549474,233.561056,0.072265,0.267881,-2.589697,21.492522,780.997372,3.668064,18.660331,342.310019,342.837879,0.124871,-0.092635,1.869987,-18.995474,1532.198004
3.954583,1.544557,-21.543678,232.549478,233.550370,0.071393,0.266431,-2.590312,21.501507,781.094213,3.507972,18.620176,342.934845,343.457894,0.125827,-0.092137,1.868520,-19.003224,1532.340763
3.955000,1.223277,-21.544313,231.758868,232.761309,0.072424,0.267100,-2.590872,21.510473,781.190944,3.427958,18.459557,341.678654,342.194109,0.124368,-0.091802,1.867069,-19.010932,1532.483183
3.955417,1.625100,-21.383229,233.336665,234.320043,0.071844,0.265731,-2.591496,21.519416,781.287970,3.668002,18.539867,341.201502,341.724517,0.125379,-0.091456,1.865569,-19.018668,1532.625406
3.955833,1.263612,-21.704891,232.075606,233.091797,0.072030,0.266772,-2.592059,21.528429,781.384745,3.508098,18.780922,341.526381,342.060372,0.124701,-0.093990,1.864093,-19.026460,1532.767621
3.956250,1.424188,-21.584108,231.916987,232.923574,0.071327,0.268597,-2.592641,21.537434,781.481377,3.548011,18.539952,340.576675,341.099384,0.125626,-0.093242,1.862609,-19.034193,1532.909626
3.956667,1.423998,-21.624539,231.758374,232.769398,0.072663,0.269025,-2.593249,21.546433,781.577965,3.668253,18.419402,341.048267,341.565003,0.125144,-0.092610,1.861064,-19.041868,1533.051762
3.957083,1.624973,-21.503884,231.916502,232.916984,0.072140,0.268577,-2.593903,21.555407,781.674542,4.028036,18.298769,341.992115,342.505003,0.126097,-0.093306,1.859441,-19.049498,1533.194182
3.957500,1.504350,-21.584236,231.284013,232.293859,0.073512,0.268371,-2.594547,21.564378,781.771042,3.588239,18.258699,341.830915,342.337013,0.126125,-0.091893,1.857910,-19.057111,1533.336580
3.957917,1.625036,-21.342544,232.547029,233.530011,0.071660,0.267338,-2.595213,21.573293,781.867871,3.668064,18.298811,341.203468,341.713488,0.126151,-0.092713,1.856382,-19.064750,1533.478835
3.958333,1.585146,-21.423150,232.862781,233.851531,0.072710,0.267466,-2.595868,21.582213,781.964809,3.748205,18.539952,341.837271,342.360188,0.125516,-0.093227,1.854817,-19.072447,1533.621212
3.958750,1.464333,-21.423405,231.915030,232.907037,0.072179,0.266178,-2.596497,21.591134,782.061550,3.868196,18.378995,341.677046,342.192861,0.126039,-0.092763,1.853200,-19.080136,1533.763578
3.959167,1.625100,-21.342671,232.546049,233.529046,0.071945,0.267814,-2.597169,21.600030,782.158466,4.068327,18.660331,341.513529,342.047145,0.126557,-0.091715,1.851541,-19.087883,1533.905919
3.959583,1.705578,-21.302622,233.493312,234.469268,0.073057,0.264822,-2.597874,21.608917,782.255624,3.748331,18.539867,341.986769,342.509455,0.126526,-0.091734,1.849954,-19.095625,1534.048304
3.960000,1.705515,-21.423023,232.547518,233.538439,0.072213,0.265929,-2.598574,21.617829,782.352518,3.788244,18.660458,340.885424,341.416806,0.126446,-0.092205,1.848367,-19.103363,1534.190592
3.960417,1.544811,-21.343181,231.598791,232.585292,0.073403,0.268430,-2.599245,21.626725,782.449149,3.948273,18.258699,343.411678,343.919394,0.125099,-0.092443,1.846736,-19.111013,1534.333460
3.960833,1.785867,-21.302750,232.545061,233.525592,0.072762,0.270180,-2.599984,21.635610,782.545890,3.908109,18.459430,342.776237,343.295169,0.126113,-0.091996,1.845097,-19.118674,1534.476295
3.961250,1.946634,-21.382974,231.283033,232.277555,0.074271,0.270714,-2.600772,21.644497,782.642422,4.028036,18.218376,342.306599,342.814734,0.125785,-0.092567,1.843435,-19.126304,1534.618967
3.961667,1.785803,-21.141665,232.386950,233.353494,0.072957,0.267237,-2.601530,21.653356,782.739228,3.908109,18.539825,342.463421,342.987162,0.125842,-0.092413,1.841776,-19.133990,1534.761649
3.962083,1.826138,-21.624539,233.174614,234.182314,0.072276,0.265258,-2.602286,21.662313,782.836187,4.228356,18.298769,342.467314,342.981902,0.124826,-0.092697,1.840042,-19.141645,1534.904267
3.962500,1.785803,-21.343308,231.123441,232.113702,0.073069,0.268744,-2.603030,21.671234,782.932642,4.148342,18.499712,341.361258,341.887344,0.126892,-0.093830,1.838333,-19.149336,1535.046708
3.962917,1.745532,-21.463708,231.282052,232.282426,0.074031,0.269301,-2.603760,21.680161,783.028976,3.788370,18.459515,343.247025,343.763909,0.126632,-0.092031,1.836718,-19.157025,1535.189444
3.963333,1.745723,-21.343053,230.964335,231.954948,0.073271,0.270603,-2.604510,21.689057,783.125266,3.948336,18.379206,341.041109,341.558813,0.127430,-0.092606,1.835087,-19.164697,1535.331785
3.963750,2.067066,-21.262702,231.438707,232.422569,0.073767,0.266925,-2.605335,21.697919,783.221688,3.908297,18.499670,342.303658,342.825475,0.126384,-0.092288,1.833453,-19.172391,1535.474323
